sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.40400001406669617,0.6480000019073486,0.10499999672174454,0.10499999672174454,0.24899999797344208,0.5759999752044678,0.5740000009536743,0.36500000953674316,0.34200000762939453,0.48899999260902405,0.3857,0.5296666622161865,0.41160000264644625,0.10499999672174454,0.385699999332428,2.1204415316484413,0.0036528677105903623
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.609000027179718,0.7300000190734863,0.29600000381469727,0.3449999988079071,0.4399999976158142,0.5830000042915344,0.6800000071525574,0.6710000038146973,0.628000020980835,0.621999979019165,0.5604,0.5450000166893005,0.543800002336502,0.625,0.5604000061750412,1.3785908076227928,0.002605401563644409
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7110000252723694,0.7639999985694885,0.42899999022483826,0.44999998807907104,0.47999998927116394,0.5640000104904175,0.7419999837875366,0.7129999995231628,0.6949999928474426,0.6740000247955322,0.6222,0.6346666713555654,0.5897999942302704,0.6845000088214874,0.6222000002861023,0.8475290123297243,0.0022347169399261476
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.6949999928474426,0.7680000066757202,0.48899999260902405,0.4519999921321869,0.531000018119812,0.5770000219345093,0.7580000162124634,0.7369999885559082,0.7620000243186951,0.7210000157356262,0.649,0.6506666640440623,0.6110000073909759,0.7415000200271606,0.6490000069141388,0.5220522114208767,0.0021034761846065522
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.7250000238418579,0.7829999923706055,0.515999972820282,0.4650000035762787,0.5350000262260437,0.6169999837875366,0.7710000276565552,0.7480000257492065,0.7770000100135803,0.7409999966621399,0.6678,0.6746666630109152,0.6272000133991241,0.7590000033378601,0.6678000062704086,0.3117013610139185,0.0021214643955230713
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7409999966621399,0.7929999828338623,0.5389999747276306,0.4729999899864197,0.5590000152587891,0.6029999852180481,0.7720000147819519,0.7440000176429749,0.7900000214576721,0.7200000286102295,0.6734,0.6909999847412109,0.6302000045776367,0.7550000250339508,0.6734000027179718,0.1838011565257092,0.0021586629807949067
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7419999837875366,0.8009999990463257,0.5569999814033508,0.49000000953674316,0.5370000004768372,0.6209999918937683,0.7689999938011169,0.7440000176429749,0.7870000004768372,0.7459999918937683,0.6794,0.699999988079071,0.6322000026702881,0.7664999961853027,0.6793999969959259,0.10957261539843617,0.0022376463651657104
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.7419999837875366,0.7979999780654907,0.5559999942779541,0.4779999852180481,0.5509999990463257,0.621999979019165,0.7860000133514404,0.7519999742507935,0.8009999990463257,0.7590000033378601,0.6845,0.6986666520436605,0.6377999901771545,0.7800000011920929,0.684499990940094,0.06580857810925464,0.002324982273578644
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.75,0.8119999766349792,0.5659999847412109,0.49300000071525574,0.550000011920929,0.6200000047683716,0.7889999747276306,0.7319999933242798,0.7919999957084656,0.7590000033378601,0.6863,0.7093333204587301,0.6367999970912933,0.7754999995231628,0.6862999945878983,0.043043158492263485,0.002377119576931
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7350000143051147,0.8180000185966492,0.5550000071525574,0.4869999885559082,0.5640000104904175,0.6309999823570251,0.7879999876022339,0.7419999837875366,0.7950000166893005,0.7450000047683716,0.686,0.7026666800181071,0.6423999905586243,0.7700000107288361,0.6860000014305114,0.03247281091705877,0.0024601621150970457
